GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	O00161	SNAP23	located_in	GO:0042582	azurophil granule	ECO:0000314	IDA	PMID:18588921		9606	UniProt		C
UniProtKB	O00462	MANBA	located_in	GO:0035577	azurophil granule membrane	ECO:0000304	TAS	Reactome:R-HSA-6798739		9606	Reactome		C
UniProtKB	O00560	SDCBP	located_in	GO:0035578	azurophil granule lumen	ECO:0000304	TAS	Reactome:R-HSA-6798751		9606	Reactome		C
UniProtKB	O00584	RNASET2	located_in	GO:0035578	azurophil granule lumen	ECO:0000304	TAS	Reactome:R-HSA-6798751		9606	Reactome		C
UniProtKB	O00754	MAN2B1	located_in	GO:0035578	azurophil granule lumen	ECO:0000304	TAS	Reactome:R-HSA-6798751		9606	Reactome		C
UniProtKB	O15260	SURF4	located_in	GO:0035577	azurophil granule membrane	ECO:0000304	TAS	Reactome:R-HSA-6798739		9606	Reactome		C
UniProtKB	O15400	STX7	located_in	GO:0042582	azurophil granule	ECO:0000314	IDA	PMID:20170677		9606	UniProt		C
UniProtKB	O43759	SYNGR1	located_in	GO:0035577	azurophil granule membrane	ECO:0000304	TAS	Reactome:R-HSA-6798739		9606	Reactome		C
UniProtKB	O60784	TOM1	located_in	GO:0035577	azurophil granule membrane	ECO:0000304	TAS	Reactome:R-HSA-6798739		9606	Reactome		C
UniProtKB	O75131	CPNE3	located_in	GO:0035577	azurophil granule membrane	ECO:0000304	TAS	Reactome:R-HSA-6798739		9606	Reactome		C
UniProtKB	O75165	DNAJC13	located_in	GO:0035577	azurophil granule membrane	ECO:0000304	TAS	Reactome:R-HSA-6798739		9606	Reactome		C
UniProtKB	O75629	CREG1	located_in	GO:0035578	azurophil granule lumen	ECO:0000304	TAS	Reactome:R-HSA-6798751		9606	Reactome		C
UniProtKB	O95298	NDUFC2	located_in	GO:0035577	azurophil granule membrane	ECO:0000304	TAS	Reactome:R-HSA-6798739		9606	Reactome		C
UniProtKB	O95415	BRI3	located_in	GO:0035577	azurophil granule membrane	ECO:0000304	TAS	Reactome:R-HSA-6798739		9606	Reactome		C
UniProtKB	O95497	VNN1	located_in	GO:0035577	azurophil granule membrane	ECO:0000304	TAS	Reactome:R-HSA-6798739		9606	Reactome		C
UniProtKB	O95716	RAB3D	located_in	GO:0035577	azurophil granule membrane	ECO:0000304	TAS	Reactome:R-HSA-6798739		9606	Reactome		C
UniProtKB	O95721	SNAP29	located_in	GO:0035577	azurophil granule membrane	ECO:0000304	TAS	Reactome:R-HSA-6798739		9606	Reactome		C
UniProtKB	P00387	CYB5R3	located_in	GO:0035578	azurophil granule lumen	ECO:0000304	TAS	Reactome:R-HSA-6798751		9606	Reactome		C
UniProtKB	P01011	SERPINA3	located_in	GO:0035578	azurophil granule lumen	ECO:0000304	TAS	Reactome:R-HSA-6798751		9606	Reactome		C
UniProtKB	P01024	C3	located_in	GO:0035578	azurophil granule lumen	ECO:0000304	TAS	Reactome:R-HSA-6798751		9606	Reactome		C
UniProtKB	P01833	PIGR	located_in	GO:0035577	azurophil granule membrane	ECO:0000304	TAS	Reactome:R-HSA-6798739		9606	Reactome		C
UniProtKB	P01893	HLA-H	located_in	GO:0035577	azurophil granule membrane	ECO:0000304	TAS	Reactome:R-HSA-6798739		9606	Reactome		C
UniProtKB	P02766	TTR	located_in	GO:0035578	azurophil granule lumen	ECO:0000304	TAS	Reactome:R-HSA-6798751		9606	Reactome		C
UniProtKB	P02792	FTL	located_in	GO:0035578	azurophil granule lumen	ECO:0000304	TAS	Reactome:R-HSA-6798751		9606	Reactome		C
UniProtKB	P04066	FUCA1	located_in	GO:0035578	azurophil granule lumen	ECO:0000304	TAS	Reactome:R-HSA-6798751		9606	Reactome		C
UniProtKB	P05089	ARG1	located_in	GO:0035578	azurophil granule lumen	ECO:0000304	TAS	Reactome:R-HSA-6798751		9606	Reactome		C
UniProtKB	P05164	MPO	located_in	GO:0035578	azurophil granule lumen	ECO:0000304	TAS	Reactome:R-HSA-6798751		9606	Reactome		C
UniProtKB	P05164	MPO	located_in	GO:0042582	azurophil granule	ECO:0000314	IDA	PMID:2981589		9606	UniProt	part_of(CL:0000775)	C
UniProtKB	P06280	GLA	located_in	GO:0035578	azurophil granule lumen	ECO:0000304	TAS	Reactome:R-HSA-6798751		9606	Reactome		C
