GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A024QZB8	CLN3	involved_in	GO:0061909	autophagosome-lysosome fusion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61124|ensembl:ENSMUSP00000081636	9606	Ensembl		P
UniProtKB	P48426	PIP4K2A	involved_in	GO:0061909	autophagosome-lysosome fusion	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O70172	9606	UniProt		P
UniProtKB	P48426	PIP4K2A	involved_in	GO:0061909	autophagosome-lysosome fusion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O70172|ensembl:ENSMUSP00000006912	9606	Ensembl		P
UniProtKB	P78356	PIP4K2B	involved_in	GO:0061909	autophagosome-lysosome fusion	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q80XI4	9606	UniProt		P
UniProtKB	P78356	PIP4K2B	involved_in	GO:0061909	autophagosome-lysosome fusion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80XI4|ensembl:ENSMUSP00000018691	9606	Ensembl		P
UniProtKB	Q13286	CLN3	involved_in	GO:0061909	autophagosome-lysosome fusion	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q61124	9606	UniProt		P
UniProtKB	Q13286	CLN3	involved_in	GO:0061909	autophagosome-lysosome fusion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61124|ensembl:ENSMUSP00000081636	9606	Ensembl		P
UniProtKB	Q96JC1	VPS39	involved_in	GO:0061909	autophagosome-lysosome fusion	ECO:0000314	IDA	PMID:33422265		9606	UniProt		P
UniProtKB	Q9H714	RUBCNL	involved_in	GO:0061909	autophagosome-lysosome fusion	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002915558|UniProtKB:Q9H714	9606	GO_Central		P
UniProtKB	Q9H714	RUBCNL	involved_in	GO:0061909	autophagosome-lysosome fusion	ECO:0000314	IDA	PMID:28306502		9606	UniProt		P
UniProtKB	Q9NQ11	ATP13A2	involved_in	GO:0061909	autophagosome-lysosome fusion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CTG6|ensembl:ENSMUSP00000039648	9606	Ensembl		P
UniProtKB	Q9NQ11	ATP13A2	involved_in	GO:0061909	autophagosome-lysosome fusion	ECO:0000315	IMP	PMID:30538141		9606	UniProt		P
UniProtKB	Q9NVJ2	ARL8B	involved_in	GO:0061909	autophagosome-lysosome fusion	ECO:0000315	IMP	PMID:28325809		9606	UniProt		P
UniProtKB	Q9Y4G2	PLEKHM1	involved_in	GO:0061909	autophagosome-lysosome fusion	ECO:0000315	IMP	PMID:28325809		9606	UniProt		P
