GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A1A4Y4	IRGM	involved_in	GO:1901098	positive regulation of autophagosome maturation	ECO:0000315	IMP	PMID:16888103		9606	UniProt	occurs_in(CL:0000235)	P
UniProtKB	H7BZ74	FYCO1	involved_in	GO:1901098	positive regulation of autophagosome maturation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042654	9606	InterPro		P
UniProtKB	P07550	ADRB2	involved_in	GO:1901098	positive regulation of autophagosome maturation	ECO:0000314	IDA	PMID:23708524		9606	GO_Central		P
UniProtKB	Q13137	CALCOCO2	involved_in	GO:1901098	positive regulation of autophagosome maturation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001591386|UniProtKB:Q13137	9606	GO_Central		P
UniProtKB	Q13137	CALCOCO2	involved_in	GO:1901098	positive regulation of autophagosome maturation	ECO:0000315	IMP	PMID:25771791		9606	GO_Central		P
UniProtKB	Q8TEV9	SMCR8	involved_in	GO:1901098	positive regulation of autophagosome maturation	ECO:0000315	IMP	PMID:28195531		9606	HGNC		P
UniProtKB	Q9BQS8	FYCO1	involved_in	GO:1901098	positive regulation of autophagosome maturation	ECO:0000315	IMP	PMID:26468287		9606	ParkinsonsUK-UCL		P
UniProtKB	Q9BQS8	FYCO1	involved_in	GO:1901098	positive regulation of autophagosome maturation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002928874|UniProtKB:Q9BQS8	9606	GO_Central		P
UniProtKB	Q9BQS8	FYCO1	involved_in	GO:1901098	positive regulation of autophagosome maturation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042654	9606	InterPro		P
UniProtKB	Q9P2Y5	UVRAG	involved_in	GO:1901098	positive regulation of autophagosome maturation	ECO:0000304	TAS	PMID:21118109		9606	ParkinsonsUK-UCL		P
